time,input,output,experiment
21.68,0.375422559548705,0.281013845346876,chirp
21.69,0.345309632068603,0.284374506670426,chirp
21.7,0.314658516771207,0.287689794847609,chirp
21.71,0.283495494048684,0.29095701545267,chirp
21.72,0.251848299128054,0.294173467329017,chirp
21.73,0.219746122664892,0.297336445653215,chirp
21.74,0.187219608455563,0.300443245097791,chirp
21.75,0.154300848147062,0.303491163090961,chirp
21.76,0.121023372825282,0.306477503171107,chirp
21.77,0.0874221413647289,0.309399578433561,chirp
21.78,0.0535335254253543,0.312254715066964,chirp
21.79,0.0193952909852307,0.315040255976161,chirp
21.8,-0.0149534236985863,0.317753564488314,chirp
21.81,-0.0494721338046498,0.320392028138583,chirp
21.82,-0.0841190374362352,0.322953062531426,chirp
21.83,-0.118851048978959,0.325434115273258,chirp
21.84,-0.153623836415284,0.327832669971867,chirp
21.85,-0.188391862678146,0.33014625029767,chirp
21.86,-0.223108431119222,0.332372424101576,chirp
21.87,-0.257725735160091,0.33450880758386,chirp
21.88,-0.292194912186725,0.336553069508156,chirp
21.89,-0.326466101739287,0.338502935454308,chirp
21.9,-0.360488508040253,0.340356192103516,chirp
21.91,-0.394210466894252,0.342110691548857,chirp
21.92,-0.427579516982882,0.343764355623949,chirp
21.93,-0.460542475566947,0.345315180242176,chirp
21.94,-0.493045518597247,0.346761239738598,chirp
21.95,-0.5250342652231,0.348100691206318,chirp
21.96,-0.556453866675275,0.3493317788188,chirp
21.97,-0.587249099486929,0.350452838129286,chirp
21.98,-0.617364463002526,0.351462300338207,chirp
21.99,-0.646744281110536,0.352358696519154,chirp
22,-0.675332808121025,0.353140661793734,chirp
22.01,-0.703074338694035,0.353806939445346,chirp
22.02,-0.729913321709012,0.354356384961671,chirp
22.03,-0.755794477949353,0.354787969995442,chirp
22.04,-0.780662921459638,0.355100786232816,chirp
22.05,-0.80446428441613,0.35529404915851,chirp
22.06,-0.82714484533381,0.355367101706624,chirp
22.07,-0.848651660415604,0.355319417785967,chirp
22.08,-0.868932697831535,0.355150605668526,chirp
22.09,-0.887936974697389,0.354860411229609,chirp
22.1,-0.905614696504168,0.354448721028114,chirp
22.11,-0.921917398731128,0.353915565215288,chirp
22.12,-0.936798090356691,0.353261120260324,chirp
22.13,-0.95021139896295,0.352485711481119,chirp
22.14,-0.962113717111002,0.351589815368545,chirp
22.15,-0.972463349645935,0.350574061692639,chirp
22.16,-0.981220661572119,0.349439235379198,chirp
22.17,-0.988348226121465,0.348186278145395,chirp
22.18,-0.993810972619752,0.346816289883191,chirp
22.19,-0.997576333738846,0.345330529779491,chirp
22.2,-0.999614391705999,0.343730417162256,chirp
22.21,-0.999898023025224,0.342017532062032,chirp
22.22,-0.998403041250319,0.340193615478678,chirp
22.23,-0.995108337334369,0.33826056934342,chirp
22.24,-0.989996017066725,0.336220456166772,chirp
22.25,-0.983051535095529,0.334075498363278,chirp
22.26,-0.974263825021967,0.331828077244531,chirp
22.27,-0.96362542504173,0.329480731672445,chirp
22.28,-0.9511325985996,0.327036156365308,chirp
22.29,-0.936785449514989,0.3244971998498,chirp
22.3,-0.920588031029431,0.32186686205277,chirp
22.31,-0.902548448221927,0.319148291527306,chirp
22.32,-0.882678953234402,0.316344782308373,chirp
22.33,-0.860996032747744,0.313459770394069,chirp
22.34,-0.837520487148878,0.310496829849412,chirp
22.35,-0.812277500831265,0.307459668530439,chirp
22.36,-0.785296703075156,0.304352123427311,chirp
22.37,-0.756612218959953,0.301178155626112,chirp
22.38,-0.726262709769367,0.297941844889992,chirp
22.39,-0.694291402360471,0.294647383861385,chirp
22.4,-0.660746106980741,0.291299071888096,chirp
22.41,-0.625679223032444,0.287901308477165,chirp
22.42,-0.58914773230155,0.284458586381566,chirp
22.43,-0.551213179188755,0.280975484325991,chirp
22.44,-0.511941637503166,0.277456659379156,chirp
22.45,-0.47140366340487,0.273906838981314,chirp
22.46,-0.429674234110978,0.270330812636925,chirp
22.47,-0.38683267201076,0.266733423283684,chirp
22.48,-0.342962553869447,0.263119558350424,chirp
22.49,-0.298151604836682,0.25949414051771,chirp
22.5,-0.252491577015157,0.255862118196258,chirp
22.51,-0.206078112386893,0.252228455739618,chirp
22.52,-0.159010589939546,0.248598123408908,chirp
22.53,-0.111391956882532,0.244976087108674,chirp
22.54,-0.0633285438929576,0.241367297914285,chirp
22.55,-0.0149298643839647,0.237776681412545,chirp
22.56,0.0336916021566942,0.234209126878507,chirp
22.57,0.0824206426525161,0.230669476312694,chirp
22.58,0.13113955858333,0.227162513364198,chirp
22.59,0.179728429562403,0.223692952166275,chirp
22.6,0.228065392054454,0.220265426112252,chirp
22.61,0.27602693287744,0.216884476600617,chirp
22.62,0.32348819706364,0.213554541779267,chirp
22.63,0.370323309586337,0.210279945319838,chirp
22.64,0.416405710388299,0.207064885254013,chirp
22.65,0.461608502076715,0.203913422904545,chirp
22.66,0.505804809577209,0.20082947194452,chirp
22.67,0.548868150966733,0.197816787619111,chirp
22.68,0.590672818632204,0.194878956164655,chirp
22.69,0.631094269828672,0.192019384460459,chirp
22.7,0.670009525638212,0.189241289949116,chirp
22.71,0.707297577258569,0.186547690861471,chirp
22.72,0.742839798479643,0.183941396782565,chirp
22.73,0.776520363135986,0.181424999594982,chirp
22.74,0.808226666255562,0.179000864835996,chirp
22.75,0.837849747558826,0.176671123504769,chirp
22.76,0.865284715898769,0.174437664355533,chirp
22.77,0.890431173171622,0.17230212671232,chirp
22.78,0.913193636170557,0.170265893840172,chirp
22.79,0.933481954800679,0.16833008690713,chirp
22.8,0.951211725023854,0.166495559570381,chirp
22.81,0.966304694856463,0.164762893219001,chirp
22.82,0.978689161702706,0.163132392904514,chirp
22.83,0.988300359270824,0.16160408398924,chirp
22.84,0.995080832290117,0.160177709540893,chirp
22.85,0.998980797223214,0.158852728500294,chirp
22.86,0.999958487151185,0.157628314647288,chirp
22.87,0.997980478999062,0.156503356388008,chirp
22.88,0.993022001266637,0.155476457384548,chirp
22.89,0.98506722043436,0.154545938045891,chirp
22.9,0.974109504227036,0.1537098378965,chirp
22.91,0.960151659939288,0.1529659188365,chirp
22.92,0.943206146056583,0.152311669304654,chirp
22.93,0.923295255444369,0.151744309352559,chirp
22.94,0.900451268425766,0.151260796635502,chirp
22.95,0.874716574125456,0.150857833322394,chirp
22.96,0.846143758524291,0.150531873923939,chirp
22.97,0.814795657745495,0.150279134034984,chirp
22.98,0.780745375179746,0.150095599983496,chirp
22.99,0.744076261152408,0.149977039375221,chirp
23,0.704881853942361,0.14991901251942,chirp
23.01,0.66326578107755,0.149916884717502,chirp
23.02,0.619341619958207,0.149965839392638,chirp
23.03,0.573232716993754,0.150060892034729,chirp
23.04,0.525071964584355,0.150196904931307,chirp
23.05,0.475001535431764,0.150368602651195,chirp
23.06,0.423172573827204,0.150570588243949,chirp
23.07,0.369744843735181,0.150797360114338,chirp
23.08,0.314886333671824,0.151043329527431,chirp
23.09,0.258772818563345,0.151302838696107,chirp
23.1,0.201587378964573,0.151570179399276,chirp
23.11,0.143519878218137,0.151839612075511,chirp
23.12,0.0847663983413864,0.152105385333411,chirp
23.13,0.025528635639817,0.152361755816709,chirp
23.14,-0.0339867427385885,0.152603008358985,chirp
23.15,-0.0935687798743476,0.152823476359884,chirp
23.16,-0.153002946117415,0.153017562311893,chirp
23.17,-0.21207189021957,0.153179758404163,chirp
23.18,-0.270556222456159,0.153304667127486,chirp
23.19,-0.328235327412213,0.153387021802347,chirp
23.2,-0.38488820388685,0.153421706950165,chirp
23.21,-0.440294329151837,0.153403778426156,chirp
23.22,-0.494234544586353,0.153328483231005,chirp
23.23,-0.54649195950166,0.153191278917489,chirp
23.24,-0.596852869768051,0.152987852507552,chirp
23.25,-0.645107687663042,0.152714138835005,chirp
23.26,-0.69105187917622,0.152366338229039,chirp
23.27,-0.734486904833174,0.151940933454164,chirp
23.28,-0.77522115994068,0.151434705822964,chirp
23.29,-0.813070910008285,0.150844750399251,chirp
23.3,-0.847861216969968,0.150168490210766,chirp
23.31,-0.879426851714062,0.149403689392596,chirp
23.32,-0.907613188332361,0.148548465184886,chirp
23.33,-0.932277075420794,0.147601298711234,chirp
23.34,-0.953287679706133,0.14656104446746,chirp
23.35,-0.970527297236743,0.145426938454082,chirp
23.36,-0.983892127361685,0.144198604889961,chirp
23.37,-0.993293004732647,0.142876061449083,chirp
23.38,-0.99865608459811,0.141459722967384,chirp
23.39,-0.999923476719893,0.139950403571864,chirp
23.4,-0.997053823329442,0.138349317189928,chirp
23.41,-0.990022816655797,0.136658076403049,chirp
23.42,-0.978823651699462,0.134878689615249,chirp
23.43,-0.963467410097057,0.133013556513731,chirp
23.44,-0.943983371120872,0.13106546180612,chirp
23.45,-0.920419246085369,0.129037567226177,chirp
23.46,-0.892841332689445,0.126933401807538,chirp
23.47,-0.861334586108524,0.124756850432988,chirp
23.48,-0.826002603964155,0.122512140674902,chirp
23.49,-0.786967522640034,0.120203827950803,chirp
23.5,-0.744369822781677,0.11783677902646,chirp
23.51,-0.698368042211393,0.115416153907521,chirp
23.52,-0.649138394909697,0.112947386169271,chirp
23.53,-0.596874295157392,0.110436161782793,chirp
23.54,-0.541785786398145,0.107888396504403,chirp
23.55,-0.484098874867131,0.105310211903814,chirp
23.56,-0.424054768536188,0.102707910114889,chirp
23.57,-0.361909022446839,0.100087947401176,chirp
23.58,-0.297930592038146,0.0974569066364136,chirp
23.59,-0.232400796623355,0.0948214688080672,chirp
23.6,-0.165612195725637,0.0921883836593884,chirp
23.61,-0.0978673815455696,0.0895644395926577,chirp
23.62,-0.0294776913987281,0.0869564329629537,chirp
23.63,0.0392381554727099,0.0843711368980568,chirp
23.64,0.107955491748144,0.0818152697858156,chirp
23.65,0.1763452010148,0.0792954635754825,chirp
23.66,0.244075275825397,0.0768182320440773,chirp
23.67,0.310812428229544,0.0743899391827441,chirp
23.68,0.376223745668101,0.0720167678612672,chirp
23.69,0.439978384628445,0.0697046889313725,chirp
23.7,0.501749293992731,0.0674594309311222,chirp
23.71,0.561214959574969,0.0652864505535726,chirp
23.72,0.61806116093978,0.0631909040428785,chirp
23.73,0.671982731230011,0.0611776196801685,chirp
23.74,0.722685310405652,0.059251071519743,chirp
23.75,0.769887082016446,0.057415354533462,chirp
23.76,0.813320483398989,0.0556741613175583,chirp
23.77,0.852733879009008,0.0540307605115334,chirp
23.78,0.887893186474611,0.0524879770732581,chirp
23.79,0.918583444889279,0.0510481745479076,chirp
23.8,0.94461031485735,0.0497132394609197,chirp
23.81,0.965801499861973,0.0484845679567818,chirp
23.82,0.982008078648505,0.0473630547961477,chirp
23.83,0.993105738506799,0.046349084813584,chirp
23.84,0.998995899595439,0.04544252692717,chirp
23.85,0.999606720780868,0.0446427307792768,chirp
23.86,0.994893977865274,0.0439485260751501,chirp
23.87,0.984841805549357,0.0433582246724921,chirp
23.88,0.969463295019593,0.0428696254611144,chirp
23.89,0.948800939663651,0.0424800220569931,chirp
23.9,0.92292692210109,0.0421862133197571,chirp
23.91,0.891943236467816,0.0419845166868625,chirp
23.92,0.855981640709616,0.0418707843015245,chirp
23.93,0.815203434519917,0.0418404218949803,chirp
23.94,0.76979905949635,0.0418884103669343,chirp
23.95,0.719987519085896,0.0420093299911807,chirp
23.96,0.666015616934992,0.0421973871565141,chirp
23.97,0.608157013354232,0.0424464435362222,chirp
23.98,0.546711100741329,0.0427500475628188,chirp
23.99,0.482001699975387,0.0431014680683258,chirp
24,0.414375580993283,0.043493729934459,chirp
24.01,0.344200811978415,0.043919651581636,chirp
24.02,0.271864942825726,0.0443718841109046,chirp
24.03,0.197773029786859,0.0448429518988145,chirp
24.04,0.122345509437328,0.0453252944320297,chirp
24.05,0.0460159313353408,0.0458113091562105,chirp
24.06,-0.0307714400499398,0.0462933951025044,chirp
24.07,-0.107564142382998,0.0467639970449652,chirp
24.08,-0.183904138579648,0.0472156499334832,chirp
24.09,-0.259330532003117,0.0476410233394447,chirp
24.1,-0.333382358705568,0.0480329656454403,chirp
24.11,-0.405601440710133,0.0483845477059969,chirp
24.12,-0.475535283431945,0.0486891057035842,chirp
24.13,-0.542739999525206,0.0489402829231246,chirp
24.14,-0.606783240725434,0.0491320701689635,chirp
24.15,-0.667247118641272,0.0492588445507927,chirp
24.16,-0.723731094945991,0.0493154063693947,chirp
24.17,-0.775854821033978,0.0492970138393271,chirp
24.18,-0.823260906948413,0.0491994153937986,chirp
24.19,-0.86561759926077,0.0490188793270111,chirp
24.2,-0.90262134759578,0.0487522205411475,chirp
24.21,-0.933999239653006,0.0483968241789414,chirp
24.22,-0.959511284882011,0.0479506659383405,chirp
24.23,-0.978952527426315,0.0474123288831223,chirp
24.24,-0.992154969563558,0.0467810165823597,chirp
24.25,-0.998989287637644,0.0460565624323039,chirp
24.26,-0.999366323402741,0.0452394350364395,chirp
24.27,-0.993238334778282,0.044330739543078,chirp
24.28,-0.980599991246181,0.0433322148647581,chirp
24.29,-0.961489100502831,0.042246226729787,chirp
24.3,-0.935987054504554,0.0410757565433281,chirp
24.31,-0.904218984709645,0.0398243860633633,chirp
24.32,-0.866353618115855,0.0384962779254567,chirp
24.33,-0.822602827610153,0.0370961520793336,chirp
24.34,-0.773220872177975,0.0356292582296774,chirp
24.35,-0.718503324650502,0.0341013444030257,chirp
24.36,-0.6587856868881,0.0325186217920161,chirp
24.37,-0.59444169459228,0.0308877260572648,chirp
24.38,-0.525881316292242,0.0292156752956442,chirp
24.39,-0.453548453449212,0.0275098249114301,chirp
24.4,-0.377918351045187,0.0257778196534891,chirp
24.41,-0.299494730454818,0.0240275431071523,chirp
24.42,-0.218806658820364,0.0222670649534347,chirp
24.43,-0.136405171541527,0.0205045863306065,chirp
24.44,-0.0528596668334549,0.0187483836535751,chirp
24.45,0.0312459064221129,0.0170067512648897,chirp
24.46,0.115317044127451,0.015287943307243,chirp
24.47,0.198752840247021,0.0136001152209143,chirp
24.48,0.280950270502914,0.0119512652805173,chirp
24.49,0.361308577293626,0.0103491765935093,chirp
24.5,0.439233725031456,0.00880135998805661,chirp
24.51,0.51414289367508,0.00731499821989809,chirp
24.52,0.585468977025795,0.00589689192670957,chirp
24.53,0.65266505137579,0.00455340775405913,chirp
24.54,0.715208779361194,0.00329042906929843,chirp
24.55,0.772606713395917,0.0021133096686255,chirp
24.56,0.824398462858279,0.00102683086806937,chirp
24.57,0.870160689282098,3.51623513048772e-05,chirp
24.58,0.909510894177048,-0.000858172873946938,chirp
24.59,0.942110964776904,-0.00165032908356888,chirp
24.6,0.967670443994048,-0.00233916370890991,chirp
24.61,0.985949492146847,-0.00292325820355256,chirp
24.62,0.996761509623277,-0.003401933669053,chirp
24.63,0.999975391547068,-0.00377526103975297,chirp
24.64,0.995517387716263,-0.00404406566523386,chirp
24.65,0.983372543580227,-0.0042099261696518,chirp
24.66,0.963585700798939,-0.00427516750978905,chirp
24.67,0.93626203897373,-0.00424284819788747,chirp
24.68,0.901567143434866,-0.00411674170087821,chirp
24.69,0.859726587498739,-0.00390131207415011,chirp
24.7,0.811025021343377,-0.00360168393515103,chirp
24.71,0.755804763570396,-0.00322360692951844,chirp
24.72,0.694463895596502,-0.00277341488970119,chirp
24.73,0.627453863218,-0.0022579799327652,chirp
24.74,0.555276593984607,-0.00168466178986674,chirp
24.75,0.478481143369937,-0.00106125270431637,chirp
24.76,0.39765988709853,-0.000395918277833731,chirp
24.77,0.313444281345036,0.00030286531490137,chirp
24.78,0.226500216821038,0.00102637728536667,chirp
24.79,0.137522996968038,0.00176572087098792,chirp
24.8,0.0472319745410909,0.00251189413099375,chirp
24.81,-0.0436351152460638,0.00325586234582495,chirp
24.82,-0.134328083176868,0.00398863144373814,chirp
24.83,-0.224090430846183,0.00470132185876125,chirp
24.84,-0.312165663485889,0.00538524220932905,chirp
24.85,-0.397803719690345,0.00603196217700662,chirp
24.86,-0.480267464542265,0.00663338395991407,chirp
24.87,-0.558839190663265,0.00718181167597686,chirp
24.88,-0.632827070180135,0.00767001809707958,chirp
24.89,-0.70157149953845,0.0080913081066887,chirp
24.9,-0.764451278533545,0.00843957829057686,chirp
24.91,-0.820889564888863,0.00870937209292314,chirp
24.92,-0.870359546210065,0.00889592999822495,chirp
24.93,-0.912389772193839,0.00899523423303075,chirp
24.94,-0.946569091582158,0.0090040475203278,chirp
24.95,-0.972551140528578,0.00891994546328258,chirp
24.96,-0.990058331781923,0.00874134218366682,chirp
24.97,-0.998885297386673,0.00846750889339043,chirp
24.98,-0.998901741435975,0.00809858513473446,chirp
24.99,-0.990054663773249,0.00763558248571372,chirp
25,-0.972369920397676,0.00708038059103428,chirp
25.01,-0.945953091656859,0.0064357154458356,chirp
25.02,-0.910989635070577,0.0057051599282709,chirp
25.03,-0.867744305781133,0.00489309664739568,chirp
25.04,-0.816559834121059,0.00400468324418335,chirp
25.05,-0.757854856575907,0.00304581035512388,chirp
25.06,-0.692121103440952,0.00202305251911687,chirp
25.07,-0.619919853664971,0.000943612378561398,chirp
25.08,-0.541877674675558,-0.000184741406022972,chirp
25.09,-0.458681472320638,-0.00135374204253359,chirp
25.1,-0.371072883367191,-0.00255469774684425,chirp
25.11,-0.279842050197265,-0.00377856952825789,chirp
25.12,-0.18582082435696,-0.00501605295923058,chirp
25.13,-0.0898754523703157,-0.00625766321839264,chirp
25.14,0.00710119635082434,-0.00749382265229067,chirp
25.15,0.104197793662462,-0.00871495006399271,chirp
25.16,0.200493037550669,-0.00991155090626153,chirp
25.17,0.295064381380188,-0.0110743075338798,chirp
25.18,0.386996926874499,-0.0121941686543175,chirp
25.19,0.475392396531189,-0.0132624371086117,chirp
25.2,0.559378098286342,-0.0142708551153589,chirp
25.21,0.638115793157843,-0.0152116861202966,chirp
25.22,0.710810375367135,-0.0160777924121943,chirp
25.23,0.776718274101972,-0.016862707692716,chirp
25.24,0.835155486671235,-0.0175607038235032,chirp
25.25,0.885505154340415,-0.0181668510178154,chirp
25.26,0.927224594636311,-0.0186770707964168,chirp
25.27,0.95985170737701,-0.0190881810876871,chirp
25.28,0.983010676111239,-0.0193979329197428,chirp
25.29,0.99641689202388,-0.0196050382271725,chirp
25.3,0.999881033653976,-0.0197091883762228,chirp
25.31,0.993312242939756,-0.0197110630992329,chirp
25.32,0.976720346102986,-0.019612329621062,chirp
25.33,0.950217076652048,-0.0194156318563303,chirp
25.34,0.914016267249358,-0.019124569655626,chirp
25.35,0.868432987273283,-0.0187436681804332,chirp
25.36,0.813881613517383,-0.0182783375894218,chirp
25.37,0.750872832511337,-0.0177348233218401,chirp
25.38,0.680009584311131,-0.0171201473659905,chirp
25.39,0.601981969175971,-0.0164420410010395,chirp
25.4,0.517561150205221,-0.0157088695976028,chirp
25.41,0.427592296624391,-0.0149295501555384,chirp
25.42,0.332986623854401,-0.0141134623450867,chirp
25.43,0.234712597641652,-0.0132703538988352,chirp
25.44,0.133786380232323,-0.0124102412759355,chirp
25.45,0.031261606711753,-0.0115433065855838,chirp
25.46,-0.0717814109346363,-0.0106797918130691,chirp
25.47,-0.17424694587461,-0.00982989143788064,chirp
25.48,-0.275035470776724,-0.00900364456868048,chirp
25.49,-0.373055504043561,-0.00821082774375793,chirp
25.5,-0.467235562107877,-0.00746084955734598,chirp
25.51,-0.556536087827619,-0.00676264827148364,chirp
25.52,-0.639961222232759,-0.00612459355966348,chirp
25.53,-0.716570285525992,-0.00555439350216029,chirp
25.54,-0.785488833378786,-0.00505900791368317,chirp
25.55,-0.845919156238777,-0.00464456903196612,chirp
25.56,-0.897150092599768,-0.00431631053139542,chirp
25.57,-0.93856603199212,-0.00407850574920019,chirp
25.58,-0.969654989819843,-0.00393441592368996,chirp
25.59,-0.990015644073621,-0.0038862491452406,chirp
25.6,-0.999363233340048,-0.00393513061208279,chirp
25.61,-0.997534226339893,-0.00408108466544734,chirp
25.62,-0.984489685377286,-0.00432302895340991,chirp
25.63,-0.960317259463234,-0.00465878094111731,chirp
25.64,-0.925231757368147,-0.00508507684833789,chirp
25.65,-0.879574266319302,-0.00559760295492696,chirp
25.66,-0.823809798334202,-0.00619103907238241,chirp
25.67,-0.758523463097827,-0.00685911383679918,chirp
25.68,-0.684415183666552,-0.00759467133687521,chirp
25.69,-0.602292988917053,-0.0083897484518672,chirp
25.7,-0.513064934348591,-0.00923566214024253,chirp
25.71,-0.417729720378631,-0.0101231057919158,chirp
25.72,-0.31736609442516,-0.011042253637054,chirp
25.73,-0.213121139624155,-0.0119828720940904,chirp
25.74,-0.106197568765729,-0.0129344368403439,chirp
25.75,0.00215984327009158,-0.0138862543019293,chirp
25.76,0.110678541849295,-0.0148275861868027,chirp
25.77,0.218073030967986,-0.0157477756269972,chirp
25.78,0.323060098611476,-0.0166363734544165,chirp
25.79,0.424374251486559,-0.0174832631098266,chirp
25.8,0.520783174978685,-0.0182787826776134,chirp
25.81,0.611103029759982,-0.0190138425499312,chirp
25.82,0.694213394287265,-0.019680037253333,chirp
25.83,0.769071662572993,-0.0202697500188922,chirp
25.84,0.834726709152638,-0.0207762487430247,chirp
25.85,0.890331638145615,-0.0211937720702873,chirp
25.86,0.935155440720802,-0.0215176044307151,chirp
25.87,0.968593395106799,-0.0217441389818987,chirp
25.88,0.990176055474581,-0.0218709275388702,chirp
25.89,0.999576690477269,-0.0218967167216528,chirp
25.9,0.996617048835998,-0.0218214697094845,chirp
25.91,0.981271347959065,-0.0216463731605197,chirp
25.92,0.953668401988566,-0.0213738290343344,chirp
25.93,0.914091827670339,-0.0210074312397233,chirp
25.94,0.862978289796673,-0.0205519272198842,chirp
25.95,0.800913772409177,-0.0200131647787988,chirp
25.96,0.728627887180409,-0.0193980246440248,chirp
25.97,0.646986256107269,-0.018714339449761,chirp
25.98,0.556981031519196,-0.0179708000074119,chirp
25.99,0.459719642091803,-0.0171768499064995,chirp
26,0.356411878713254,-0.0163425696541767,chirp
26.01,0.248355458326537,-0.0154785517144224,chirp
26.02,0.136920226914952,-0.0145957679459678,chirp
26.03,0.0235311842661392,-0.0137054310589859,chirp
26.04,-0.0903494672907959,-0.0128188518126108,chirp
26.05,-0.203241030648707,-0.0119472937566849,chirp
26.06,-0.313663543853685,-0.0111018273802389,chirp
26.07,-0.420157285860374,-0.0102931855648194,chirp
26.08,-0.521302302795854,-0.00953162225192226,chirp
26.09,-0.615737693689597,-0.00882677621978617,chirp
26.1,-0.702180392315053,-0.00818754182529507,chirp
26.11,-0.779443183016282,-0.0076219485017249,chirp
26.12,-0.84645169324357,-0.00713705071287157,chirp
26.13,-0.902260114025741,-0.00673882994940196,chirp
26.14,-0.946065411749021,-0.00643211021511111,chirp
26.15,-0.977219810321209,-0.00622048829052898,chirp
26.16,-0.995241341955893,-0.00610627988071958,chirp
26.17,-0.999822287239307,-0.00609048255519687,chirp
26.18,-0.990835350616936,-0.00617275617299216,chirp
26.19,-0.968337445681654,-0.00635142125767239,chirp
26.2,-0.932570995336382,-0.00662347554840371,chirp
26.21,-0.883962684672726,-0.00698462870707037,chirp
26.22,-0.823119638843057,-0.00742935491126695,chirp
26.23,-0.750823033860721,-0.0079509628120874,chirp
26.24,-0.668019184663607,-0.00854168208753789,chirp
26.25,-0.575808191417841,-0.00919276558064494,chirp
26.26,-0.475430261399472,-0.0098946057794557,chirp
26.27,-0.368249859339095,-0.0106368641776176,chirp
26.28,-0.255737873311341,-0.0114086118524562,chirp
26.29,-0.139452015562771,-0.0121984794156599,chirp
26.3,-0.0210157075788627,-0.0129948143328425,chirp
26.31,0.0979042743120135,-0.0137858434751257,chirp
26.32,0.215621092882975,-0.0145598386609257,chirp
26.33,0.330451763791185,-0.015305282871417,chirp
26.34,0.440741353906168,-0.0160110347803953,chirp
26.35,0.544887117867352,-0.0166664892297493,chirp
26.36,0.641362220372602,-0.0172617313062918,chirp
26.37,0.728738690580817,-0.017787681734648,chirp
26.38,0.805709259108333,-0.0182362313940865,chirp
26.39,0.871107737487461,-0.018600362893947,chirp
26.4,0.923927614634894,-0.0188742573014948,chirp
26.41,0.963338564768106,-0.0190533843059155,chirp
26.42,0.988700586145179,-0.0191345743205917,chirp
26.43,0.999575519744436,-0.019116071270094,chirp
26.44,0.995735731218765,-0.0189975650753812,chirp
26.45,0.977169777752571,-0.0187802031369989,chirp
26.46,0.944084923338548,-0.0184665804177036,chirp
26.47,0.896906410929673,-0.0180607080387009,chirp
26.48,0.836273447297743,-0.0175679606230741,chirp
26.49,0.763031905577739,-0.0169950029413227,chirp
26.5,0.678223800682775,-0.0163496967323712,chirp
26.51,0.58307364328807,-0.0156409888840771,chirp
26.52,0.478971828125286,-0.0148787824552468,chirp
26.53,0.367455261110012,-0.0140737923016673,chirp
26.54,0.250185476547832,-0.0132373873270153,chirp
26.55,0.128924539543684,-0.0123814216113069,chirp
26.56,0.0055090690103885,-0.0115180568706892,chirp
26.57,-0.118177247392558,-0.0106595788691274,chirp
26.58,-0.240232244140298,-0.0098182105316397,chirp
26.59,-0.358764547011874,-0.00900592459741524,chirp
26.6,-0.471923073916515,-0.00823425869723177,chirp
26.61,-0.577926308294183,-0.00751413574151137,chirp
26.62,-0.675090880573171,-0.0068556924622002,chirp
26.63,-0.761858995016101,-0.0062681188632298,chirp
26.64,-0.836824248576499,-0.00575951120111306,chirp
26.65,-0.898755405157801,-0.00533674094047605,chirp
26.66,-0.946617712838757,-0.00500534191098009,chirp
26.67,-0.979591382996277,-0.00476941763480787,chirp
26.68,-0.997086888494376,-0.00463157050102203,chirp
26.69,-0.99875678276479,-0.00459285413864967,chirp
26.7,-0.984503792113791,-0.00465274998889991,chirp
26.71,-0.954484989269855,-0.00480916870362164,chirp
26.72,-0.90911191625261,-0.00505847660756248,chirp
26.73,-0.849046588214302,-0.00539554706219817,chirp
26.74,-0.775193376017164,-0.00581383616516355,chirp
26.75,-0.688686832930111,-0.00630548181813981,chirp
26.76,-0.590875598868983,-0.00686142480404608,chirp
26.77,-0.483302582940618,-0.00747155013815378,chirp
26.78,-0.367681690537792,-0.00812484660378103,chirp
26.79,-0.245871423724036,-0.0088095820577998,chirp
26.8,-0.119845742018352,-0.00951349180023178,chirp
26.81,0.00833737614929363,-0.0102239770512107,chirp
26.82,0.136569184118722,-0.0109283103724897,chirp
26.83,0.262724702892712,-0.0116138447137741,chirp
26.84,0.38469798363319,-0.0122682226600249,chirp
26.85,0.500437515252855,-0.01287958240727,chirp
26.86,0.60798118209192,-0.0134367570032457,chirp
26.87,0.70549017302823,-0.0139294634563244,chirp
26.88,0.791281249893901,-0.0143484784416396,chirp
26.89,0.863856799902922,-0.0146857975160673,chirp
26.9,0.921932123893557,-0.014934774991752,chirp
26.91,0.964459449339692,-0.0150902419081535,chirp
26.92,0.990648203887886,-0.0151485998811609,chirp
26.93,0.999981141051355,-0.0151078889897736,chirp
26.94,0.992225973884309,-0.0149678282804314,chirp
26.95,0.967442244046499,-0.0147298279197544,chirp
26.96,0.925983231571076,-0.0143969725010091,chirp
26.97,0.868492793648314,-0.0139739755002722,chirp
26.98,0.795897107489813,-0.0134671053767655,chirp
26.99,0.709391381395581,-0.0128840843096456,chirp
27,0.610421687981598,-0.0122339610519164,chirp
27.01,0.500662162555632,-0.0115269598523437,chirp
27.02,0.381987896242083,-0.010774307839678,chirp
27.03,0.256443936042014,-0.00998804367181052,chirp
27.04,0.126210880988498,-0.00918081061781127,chirp
27.05,-0.0064323666005091,-0.00836563755585505,chirp
27.06,-0.139148074497009,-0.00755571162828739,chirp
27.07,-0.269580706901668,-0.00676414649085623,chirp
27.08,-0.395398791750479,-0.00600375022178198,chirp
27.09,-0.514336888717823,-0.0052867970143074,chirp
27.1,-0.624236902231722,-0.00462480676131509,chirp
27.11,-0.72308798185701,-0.00402833655144978,chirp
27.12,-0.809064264253341,-0.0035067879331874,chirp
27.13,-0.880559736687842,-0.00306823356805258,chirp
