t,theta_ts,theta_dot_ts,u_ts,theta_base,u_base,w1,w2
4.87500,1.43782,-0.07246,-0.48973,0.56931,-0.27198,0.00633,0.99367
4.88000,1.43746,-0.07244,-0.48970,0.56846,-0.27162,0.00633,0.99367
4.88500,1.43709,-0.07243,-0.48968,0.56762,-0.27126,0.00633,0.99367
4.89000,1.43673,-0.07241,-0.48965,0.56678,-0.27090,0.00633,0.99367
4.89500,1.43637,-0.07239,-0.48963,0.56594,-0.27054,0.00633,0.99367
4.90000,1.43601,-0.07237,-0.48960,0.56510,-0.27018,0.00633,0.99367
4.90500,1.43565,-0.07235,-0.48958,0.56426,-0.26982,0.00633,0.99367
4.91000,1.43528,-0.07234,-0.48956,0.56343,-0.26946,0.00633,0.99367
4.91500,1.43492,-0.07232,-0.48953,0.56259,-0.26911,0.00633,0.99367
4.92000,1.43456,-0.07230,-0.48951,0.56176,-0.26875,0.00633,0.99367
4.92500,1.43420,-0.07228,-0.48948,0.56092,-0.26839,0.00633,0.99367
4.93000,1.43384,-0.07226,-0.48946,0.56009,-0.26804,0.00633,0.99367
4.93500,1.43348,-0.07225,-0.48943,0.55926,-0.26768,0.00633,0.99367
4.94000,1.43312,-0.07223,-0.48941,0.55843,-0.26733,0.00633,0.99367
4.94500,1.43276,-0.07221,-0.48938,0.55760,-0.26697,0.00633,0.99367
4.95000,1.43239,-0.07219,-0.48936,0.55678,-0.26662,0.00633,0.99367
4.95500,1.43203,-0.07218,-0.48933,0.55595,-0.26626,0.00633,0.99367
4.96000,1.43167,-0.07216,-0.48930,0.55513,-0.26591,0.00633,0.99367
4.96500,1.43131,-0.07214,-0.48928,0.55430,-0.26555,0.00633,0.99367
4.97000,1.43095,-0.07212,-0.48925,0.55348,-0.26520,0.00633,0.99367
4.97500,1.43059,-0.07210,-0.48923,0.55266,-0.26485,0.00633,0.99367
4.98000,1.43023,-0.07209,-0.48920,0.55184,-0.26449,0.00633,0.99367
4.98500,1.42987,-0.07207,-0.48918,0.55102,-0.26414,0.00633,0.99367
4.99000,1.42951,-0.07205,-0.48915,0.55020,-0.26379,0.00633,0.99367
4.99500,1.42915,-0.07203,-0.48913,0.54939,-0.26344,0.00633,0.99367
5.00000,1.42879,-0.07201,-0.48910,0.54857,-0.26308,0.00633,0.99367
5.00500,1.42843,-0.07200,-0.48907,0.54776,-0.26273,0.00633,0.99367
5.01000,1.42807,-0.07198,-0.48905,0.54695,-0.26238,0.00633,0.99367
5.01500,1.42771,-0.07196,-0.48902,0.54614,-0.26203,0.00633,0.99367
5.02000,1.42735,-0.07194,-0.48900,0.54533,-0.26168,0.00633,0.99367
5.02500,1.42699,-0.07193,-0.48897,0.54452,-0.26133,0.00633,0.99367
5.03000,1.42663,-0.07191,-0.48894,0.54371,-0.26098,0.00633,0.99367
5.03500,1.42627,-0.07189,-0.48892,0.54290,-0.26063,0.00633,0.99367
5.04000,1.42591,-0.07187,-0.48889,0.54210,-0.26028,0.00633,0.99367
5.04500,1.42555,-0.07185,-0.48887,0.54129,-0.25994,0.00633,0.99367
5.05000,1.42519,-0.07184,-0.48884,0.54049,-0.25959,0.00633,0.99367
5.05500,1.42483,-0.07182,-0.48881,0.53969,-0.25924,0.00633,0.99367
5.06000,1.42448,-0.07180,-0.48879,0.53889,-0.25889,0.00633,0.99367
5.06500,1.42412,-0.07178,-0.48876,0.53809,-0.25855,0.00633,0.99367
5.07000,1.42376,-0.07177,-0.48873,0.53729,-0.25820,0.00633,0.99367
5.07500,1.42340,-0.07175,-0.48871,0.53649,-0.25785,0.00633,0.99367
5.08000,1.42304,-0.07173,-0.48868,0.53570,-0.25751,0.00633,0.99367
5.08500,1.42268,-0.07171,-0.48865,0.53490,-0.25716,0.00633,0.99367
5.09000,1.42232,-0.07169,-0.48863,0.53411,-0.25682,0.00633,0.99367
5.09500,1.42197,-0.07168,-0.48860,0.53332,-0.25647,0.00633,0.99367
5.10000,1.42161,-0.07166,-0.48857,0.53253,-0.25613,0.00633,0.99367
5.10500,1.42125,-0.07164,-0.48855,0.53174,-0.25578,0.00633,0.99367
5.11000,1.42089,-0.07162,-0.48852,0.53095,-0.25544,0.00633,0.99367
5.11500,1.42053,-0.07161,-0.48849,0.53016,-0.25509,0.00633,0.99367
5.12000,1.42017,-0.07159,-0.48846,0.52937,-0.25475,0.00633,0.99367
5.12500,1.41982,-0.07157,-0.48844,0.52859,-0.25441,0.00633,0.99367
5.13000,1.41946,-0.07155,-0.48841,0.52780,-0.25407,0.00633,0.99367
5.13500,1.41910,-0.07153,-0.48838,0.52702,-0.25372,0.00633,0.99367
5.14000,1.41874,-0.07152,-0.48836,0.52624,-0.25338,0.00633,0.99367
5.14500,1.41839,-0.07150,-0.48833,0.52546,-0.25304,0.00633,0.99367
5.15000,1.41803,-0.07148,-0.48830,0.52468,-0.25270,0.00633,0.99367
5.15500,1.41767,-0.07146,-0.48827,0.52390,-0.25236,0.00633,0.99367
5.16000,1.41731,-0.07145,-0.48825,0.52312,-0.25202,0.00633,0.99367
5.16500,1.41696,-0.07143,-0.48822,0.52235,-0.25168,0.00633,0.99367
5.17000,1.41660,-0.07141,-0.48819,0.52157,-0.25134,0.00633,0.99367
5.17500,1.41624,-0.07139,-0.48816,0.52080,-0.25100,0.00633,0.99367
5.18000,1.41589,-0.07138,-0.48813,0.52002,-0.25066,0.00633,0.99367
5.18500,1.41553,-0.07136,-0.48811,0.51925,-0.25032,0.00633,0.99367
5.19000,1.41517,-0.07134,-0.48808,0.51848,-0.24998,0.00633,0.99367
5.19500,1.41482,-0.07132,-0.48805,0.51771,-0.24964,0.00633,0.99367
5.20000,1.41446,-0.07130,-0.48802,0.51694,-0.24931,0.00633,0.99367
5.20500,1.41410,-0.07129,-0.48799,0.51618,-0.24897,0.00633,0.99367
5.21000,1.41375,-0.07127,-0.48797,0.51541,-0.24863,0.00633,0.99367
5.21500,1.41339,-0.07125,-0.48794,0.51465,-0.24830,0.00633,0.99367
5.22000,1.41303,-0.07123,-0.48791,0.51388,-0.24796,0.00633,0.99367
5.22500,1.41268,-0.07122,-0.48788,0.51312,-0.24762,0.00633,0.99367
5.23000,1.41232,-0.07120,-0.48785,0.51236,-0.24729,0.00633,0.99367
5.23500,1.41197,-0.07118,-0.48783,0.51160,-0.24695,0.00633,0.99367
5.24000,1.41161,-0.07116,-0.48780,0.51084,-0.24662,0.00633,0.99367
5.24500,1.41126,-0.07115,-0.48777,0.51008,-0.24628,0.00633,0.99367
5.25000,1.41090,-0.07113,-0.48774,0.50932,-0.24595,0.00633,0.99367
5.25500,1.41054,-0.07111,-0.48771,0.50857,-0.24562,0.00633,0.99367
5.26000,1.41019,-0.07109,-0.48768,0.50781,-0.24528,0.00633,0.99367
5.26500,1.40983,-0.07108,-0.48765,0.50706,-0.24495,0.00633,0.99367
5.27000,1.40948,-0.07106,-0.48763,0.50631,-0.24462,0.00633,0.99367
5.27500,1.40912,-0.07104,-0.48760,0.50555,-0.24429,0.00633,0.99367
5.28000,1.40877,-0.07102,-0.48757,0.50480,-0.24395,0.00633,0.99367
5.28500,1.40841,-0.07101,-0.48754,0.50405,-0.24362,0.00633,0.99367
5.29000,1.40806,-0.07099,-0.48751,0.50331,-0.24329,0.00633,0.99367
5.29500,1.40770,-0.07097,-0.48748,0.50256,-0.24296,0.00633,0.99367
5.30000,1.40735,-0.07095,-0.48745,0.50181,-0.24263,0.00633,0.99367
5.30500,1.40699,-0.07094,-0.48742,0.50107,-0.24230,0.00633,0.99367
5.31000,1.40664,-0.07092,-0.48739,0.50033,-0.24197,0.00633,0.99367
5.31500,1.40628,-0.07090,-0.48736,0.49958,-0.24164,0.00633,0.99367
5.32000,1.40593,-0.07088,-0.48733,0.49884,-0.24131,0.00633,0.99367
5.32500,1.40558,-0.07086,-0.48731,0.49810,-0.24098,0.00633,0.99367
5.33000,1.40522,-0.07085,-0.48728,0.49736,-0.24065,0.00633,0.99367
5.33500,1.40487,-0.07083,-0.48725,0.49662,-0.24033,0.00633,0.99367
5.34000,1.40451,-0.07081,-0.48722,0.49589,-0.24000,0.00633,0.99367
5.34500,1.40416,-0.07079,-0.48719,0.49515,-0.23967,0.00633,0.99367
5.35000,1.40380,-0.07078,-0.48716,0.49441,-0.23934,0.00633,0.99367
5.35500,1.40345,-0.07076,-0.48713,0.49368,-0.23902,0.00633,0.99367
5.36000,1.40310,-0.07074,-0.48710,0.49295,-0.23869,0.00633,0.99367
5.36500,1.40274,-0.07072,-0.48707,0.49222,-0.23837,0.00633,0.99367
5.37000,1.40239,-0.07071,-0.48704,0.49148,-0.23804,0.00633,0.99367
5.37500,1.40204,-0.07069,-0.48701,0.49076,-0.23772,0.00633,0.99367
5.38000,1.40168,-0.07067,-0.48698,0.49003,-0.23739,0.00633,0.99367
5.38500,1.40133,-0.07065,-0.48695,0.48930,-0.23707,0.00633,0.99367
5.39000,1.40098,-0.07064,-0.48692,0.48857,-0.23674,0.00633,0.99367
5.39500,1.40062,-0.07062,-0.48689,0.48785,-0.23642,0.00633,0.99367
5.40000,1.40027,-0.07060,-0.48686,0.48712,-0.23609,0.00633,0.99367
5.40500,1.39992,-0.07058,-0.48683,0.48640,-0.23577,0.00633,0.99367
5.41000,1.39957,-0.07057,-0.48680,0.48568,-0.23545,0.00633,0.99367
5.41500,1.39921,-0.07055,-0.48677,0.48496,-0.23513,0.00633,0.99367
5.42000,1.39886,-0.07053,-0.48674,0.48424,-0.23480,0.00633,0.99367
5.42500,1.39851,-0.07051,-0.48671,0.48352,-0.23448,0.00633,0.99367
5.43000,1.39815,-0.07050,-0.48668,0.48280,-0.23416,0.00633,0.99367
5.43500,1.39780,-0.07048,-0.48665,0.48208,-0.23384,0.00633,0.99367
5.44000,1.39745,-0.07046,-0.48662,0.48137,-0.23352,0.00633,0.99367
5.44500,1.39710,-0.07044,-0.48658,0.48065,-0.23320,0.00633,0.99367
5.45000,1.39675,-0.07043,-0.48655,0.47994,-0.23288,0.00633,0.99367
5.45500,1.39639,-0.07041,-0.48652,0.47923,-0.23256,0.00633,0.99367
5.46000,1.39604,-0.07039,-0.48649,0.47851,-0.23224,0.00633,0.99367
5.46500,1.39569,-0.07038,-0.48646,0.47780,-0.23192,0.00633,0.99367
5.47000,1.39534,-0.07036,-0.48643,0.47709,-0.23160,0.00633,0.99367
5.47500,1.39499,-0.07034,-0.48640,0.47639,-0.23129,0.00633,0.99367
5.48000,1.39463,-0.07032,-0.48637,0.47568,-0.23097,0.00633,0.99367
5.48500,1.39428,-0.07031,-0.48634,0.47497,-0.23065,0.00633,0.99367
5.49000,1.39393,-0.07029,-0.48631,0.47427,-0.23033,0.00633,0.99367
5.49500,1.39358,-0.07027,-0.48628,0.47356,-0.23002,0.00633,0.99367
5.50000,1.39323,-0.07025,-0.48624,0.47286,-0.22970,0.00633,0.99367
5.50500,1.39288,-0.07024,-0.48621,0.47216,-0.22939,0.00633,0.99367
5.51000,1.39253,-0.07022,-0.48618,0.47146,-0.22907,0.00633,0.99367
5.51500,1.39218,-0.07020,-0.48615,0.47076,-0.22875,0.00633,0.99367
5.52000,1.39182,-0.07018,-0.48612,0.47006,-0.22844,0.00633,0.99367
5.52500,1.39147,-0.07017,-0.48609,0.46936,-0.22813,0.00633,0.99367
5.53000,1.39112,-0.07015,-0.48606,0.46866,-0.22781,0.00633,0.99367
5.53500,1.39077,-0.07013,-0.48602,0.46797,-0.22750,0.00633,0.99367
5.54000,1.39042,-0.07011,-0.48599,0.46727,-0.22718,0.00633,0.99367
5.54500,1.39007,-0.07010,-0.48596,0.46658,-0.22687,0.00633,0.99367
5.55000,1.38972,-0.07008,-0.48593,0.46588,-0.22656,0.00633,0.99367
5.55500,1.38937,-0.07006,-0.48590,0.46519,-0.22625,0.00633,0.99367
5.56000,1.38902,-0.07004,-0.48587,0.46450,-0.22593,0.00633,0.99367
5.56500,1.38867,-0.07003,-0.48583,0.46381,-0.22562,0.00633,0.99367
5.57000,1.38832,-0.07001,-0.48580,0.46312,-0.22531,0.00633,0.99367
5.57500,1.38797,-0.06999,-0.48577,0.46243,-0.22500,0.00633,0.99367
5.58000,1.38762,-0.06998,-0.48574,0.46175,-0.22469,0.00633,0.99367
5.58500,1.38727,-0.06996,-0.48571,0.46106,-0.22438,0.00633,0.99367
5.59000,1.38692,-0.06994,-0.48567,0.46038,-0.22407,0.00633,0.99367
5.59500,1.38657,-0.06992,-0.48564,0.45969,-0.22376,0.00633,0.99367
5.60000,1.38622,-0.06991,-0.48561,0.45901,-0.22345,0.00633,0.99367
5.60500,1.38587,-0.06989,-0.48558,0.45833,-0.22314,0.00633,0.99367
5.61000,1.38552,-0.06987,-0.48554,0.45765,-0.22283,0.00633,0.99367
5.61500,1.38517,-0.06985,-0.48551,0.45697,-0.22253,0.00633,0.99367
5.62000,1.38482,-0.06984,-0.48548,0.45629,-0.22222,0.00633,0.99367
5.62500,1.38448,-0.06982,-0.48545,0.45561,-0.22191,0.00633,0.99367
5.63000,1.38413,-0.06980,-0.48542,0.45493,-0.22160,0.00633,0.99367
5.63500,1.38378,-0.06978,-0.48538,0.45426,-0.22130,0.00633,0.99367
5.64000,1.38343,-0.06977,-0.48535,0.45358,-0.22099,0.00633,0.99367
5.64500,1.38308,-0.06975,-0.48532,0.45291,-0.22068,0.00633,0.99367
5.65000,1.38273,-0.06973,-0.48528,0.45224,-0.22038,0.00633,0.99367
5.65500,1.38238,-0.06972,-0.48525,0.45157,-0.22007,0.00633,0.99367
5.66000,1.38203,-0.06970,-0.48522,0.45089,-0.21977,0.00633,0.99367
5.66500,1.38169,-0.06968,-0.48519,0.45022,-0.21946,0.00633,0.99367
5.67000,1.38134,-0.06966,-0.48515,0.44956,-0.21916,0.00633,0.99367
5.67500,1.38099,-0.06965,-0.48512,0.44889,-0.21886,0.00633,0.99367
5.68000,1.38064,-0.06963,-0.48509,0.44822,-0.21855,0.00633,0.99367
5.68500,1.38029,-0.06961,-0.48505,0.44756,-0.21825,0.00633,0.99367
5.69000,1.37995,-0.06959,-0.48502,0.44689,-0.21795,0.00633,0.99367
5.69500,1.37960,-0.06958,-0.48499,0.44623,-0.21764,0.00633,0.99367
5.70000,1.37925,-0.06956,-0.48495,0.44556,-0.21734,0.00633,0.99367
5.70500,1.37890,-0.06954,-0.48492,0.44490,-0.21704,0.00633,0.99367
5.71000,1.37855,-0.06953,-0.48489,0.44424,-0.21674,0.00633,0.99367
5.71500,1.37821,-0.06951,-0.48485,0.44358,-0.21644,0.00633,0.99367
5.72000,1.37786,-0.06949,-0.48482,0.44292,-0.21614,0.00633,0.99367
5.72500,1.37751,-0.06947,-0.48479,0.44226,-0.21584,0.00633,0.99367
5.73000,1.37716,-0.06946,-0.48475,0.44161,-0.21554,0.00633,0.99367
5.73500,1.37682,-0.06944,-0.48472,0.44095,-0.21524,0.00633,0.99367
5.74000,1.37647,-0.06942,-0.48469,0.44030,-0.21494,0.00633,0.99367
5.74500,1.37612,-0.06941,-0.48465,0.43964,-0.21464,0.00633,0.99367
5.75000,1.37578,-0.06939,-0.48462,0.43899,-0.21434,0.00633,0.99367
5.75500,1.37543,-0.06937,-0.48459,0.43834,-0.21404,0.00633,0.99367
5.76000,1.37508,-0.06935,-0.48455,0.43768,-0.21374,0.00633,0.99367
5.76500,1.37474,-0.06934,-0.48452,0.43703,-0.21345,0.00633,0.99367
5.77000,1.37439,-0.06932,-0.48448,0.43638,-0.21315,0.00633,0.99367
5.77500,1.37404,-0.06930,-0.48445,0.43574,-0.21285,0.00633,0.99367
5.78000,1.37370,-0.06928,-0.48442,0.43509,-0.21256,0.00633,0.99367
5.78500,1.37335,-0.06927,-0.48438,0.43444,-0.21226,0.00633,0.99367
5.79000,1.37300,-0.06925,-0.48435,0.43380,-0.21196,0.00633,0.99367
5.79500,1.37266,-0.06923,-0.48431,0.43315,-0.21167,0.00633,0.99367
5.80000,1.37231,-0.06922,-0.48428,0.43251,-0.21137,0.00633,0.99367
5.80500,1.37197,-0.06920,-0.48424,0.43187,-0.21108,0.00633,0.99367
5.81000,1.37162,-0.06918,-0.48421,0.43122,-0.21078,0.00633,0.99367
5.81500,1.37127,-0.06916,-0.48418,0.43058,-0.21049,0.00633,0.99367
5.82000,1.37093,-0.06915,-0.48414,0.42994,-0.21020,0.00633,0.99367
5.82500,1.37058,-0.06913,-0.48411,0.42930,-0.20990,0.00633,0.99367
5.83000,1.37024,-0.06911,-0.48407,0.42867,-0.20961,0.00633,0.99367
5.83500,1.36989,-0.06910,-0.48404,0.42803,-0.20932,0.00633,0.99367
5.84000,1.36955,-0.06908,-0.48400,0.42739,-0.20903,0.00633,0.99367
5.84500,1.36920,-0.06906,-0.48397,0.42676,-0.20873,0.00633,0.99367
5.85000,1.36886,-0.06904,-0.48393,0.42612,-0.20844,0.00633,0.99367
5.85500,1.36851,-0.06903,-0.48390,0.42549,-0.20815,0.00633,0.99367
5.86000,1.36817,-0.06901,-0.48386,0.42486,-0.20786,0.00633,0.99367
5.86500,1.36782,-0.06899,-0.48383,0.42423,-0.20757,0.00633,0.99367
5.87000,1.36748,-0.06898,-0.48379,0.42360,-0.20728,0.00633,0.99367
5.87500,1.36713,-0.06896,-0.48376,0.42297,-0.20699,0.00633,0.99367
5.88000,1.36679,-0.06894,-0.48372,0.42234,-0.20670,0.00633,0.99367
5.88500,1.36644,-0.06893,-0.48369,0.42171,-0.20641,0.00633,0.99367
5.89000,1.36610,-0.06891,-0.48365,0.42108,-0.20612,0.00633,0.99367
5.89500,1.36575,-0.06889,-0.48362,0.42046,-0.20583,0.00633,0.99367
5.90000,1.36541,-0.06887,-0.48358,0.41983,-0.20555,0.00633,0.99367
5.90500,1.36506,-0.06886,-0.48355,0.41921,-0.20526,0.00633,0.99367
5.91000,1.36472,-0.06884,-0.48351,0.41859,-0.20497,0.00633,0.99367
5.91500,1.36438,-0.06882,-0.48348,0.41797,-0.20468,0.00633,0.99367
5.92000,1.36403,-0.06881,-0.48344,0.41734,-0.20440,0.00633,0.99367
5.92500,1.36369,-0.06879,-0.48341,0.41672,-0.20411,0.00633,0.99367
5.93000,1.36334,-0.06877,-0.48337,0.41610,-0.20382,0.00633,0.99367
5.93500,1.36300,-0.06875,-0.48334,0.41549,-0.20354,0.00633,0.99367
5.94000,1.36266,-0.06874,-0.48330,0.41487,-0.20325,0.00633,0.99367
5.94500,1.36231,-0.06872,-0.48327,0.41425,-0.20297,0.00633,0.99367
5.95000,1.36197,-0.06870,-0.48323,0.41364,-0.20268,0.00633,0.99367
5.95500,1.36163,-0.06869,-0.48319,0.41302,-0.20240,0.00633,0.99367
5.96000,1.36128,-0.06867,-0.48316,0.41241,-0.20212,0.00633,0.99367
5.96500,1.36094,-0.06865,-0.48312,0.41179,-0.20183,0.00633,0.99367
5.97000,1.36060,-0.06864,-0.48309,0.41118,-0.20155,0.00633,0.99367
5.97500,1.36025,-0.06862,-0.48305,0.41057,-0.20127,0.00633,0.99367
5.98000,1.35991,-0.06860,-0.48301,0.40996,-0.20098,0.00633,0.99367
5.98500,1.35957,-0.06858,-0.48298,0.40935,-0.20070,0.00633,0.99367
5.99000,1.35922,-0.06857,-0.48294,0.40874,-0.20042,0.00633,0.99367
5.99500,1.35888,-0.06855,-0.48291,0.40814,-0.20014,0.00633,0.99367
6.00000,1.35854,-0.06853,-0.48287,0.40753,-0.19986,0.00633,0.99367
6.00500,1.35820,-0.06852,-0.48283,0.40692,-0.19958,0.00633,0.99367
6.01000,1.35785,-0.06850,-0.48280,0.40632,-0.19929,0.00633,0.99367
6.01500,1.35751,-0.06848,-0.48276,0.40571,-0.19901,0.00633,0.99367
6.02000,1.35717,-0.06847,-0.48272,0.40511,-0.19873,0.00633,0.99367
6.02500,1.35683,-0.06845,-0.48269,0.40451,-0.19846,0.00633,0.99367
6.03000,1.35648,-0.06843,-0.48265,0.40391,-0.19818,0.00633,0.99367
6.03500,1.35614,-0.06841,-0.48262,0.40331,-0.19790,0.00633,0.99367
6.04000,1.35580,-0.06840,-0.48258,0.40271,-0.19762,0.00633,0.99367
6.04500,1.35546,-0.06838,-0.48254,0.40211,-0.19734,0.00633,0.99367
6.05000,1.35512,-0.06836,-0.48251,0.40151,-0.19706,0.00633,0.99367
6.05500,1.35477,-0.06835,-0.48247,0.40091,-0.19679,0.00633,0.99367
6.06000,1.35443,-0.06833,-0.48243,0.40032,-0.19651,0.00633,0.99367
6.06500,1.35409,-0.06831,-0.48240,0.39972,-0.19623,0.00633,0.99367
6.07000,1.35375,-0.06830,-0.48236,0.39913,-0.19596,0.00633,0.99367
6.07500,1.35341,-0.06828,-0.48232,0.39854,-0.19568,0.00633,0.99367
6.08000,1.35307,-0.06826,-0.48228,0.39794,-0.19540,0.00633,0.99367
6.08500,1.35273,-0.06824,-0.48225,0.39735,-0.19513,0.00633,0.99367
6.09000,1.35238,-0.06823,-0.48221,0.39676,-0.19485,0.00633,0.99367
6.09500,1.35204,-0.06821,-0.48217,0.39617,-0.19458,0.00633,0.99367
6.10000,1.35170,-0.06819,-0.48214,0.39558,-0.19430,0.00633,0.99367
6.10500,1.35136,-0.06818,-0.48210,0.39499,-0.19403,0.00633,0.99367
6.11000,1.35102,-0.06816,-0.48206,0.39441,-0.19376,0.00633,0.99367
6.11500,1.35068,-0.06814,-0.48203,0.39382,-0.19348,0.00633,0.99367
6.12000,1.35034,-0.06813,-0.48199,0.39324,-0.19321,0.00633,0.99367
6.12500,1.35000,-0.06811,-0.48195,0.39265,-0.19294,0.00633,0.99367
6.13000,1.34966,-0.06809,-0.48191,0.39207,-0.19267,0.00633,0.99367
6.13500,1.34932,-0.06808,-0.48188,0.39148,-0.19239,0.00633,0.99367
6.14000,1.34898,-0.06806,-0.48184,0.39090,-0.19212,0.00633,0.99367
6.14500,1.34864,-0.06804,-0.48180,0.39032,-0.19185,0.00633,0.99367
6.15000,1.34830,-0.06803,-0.48176,0.38974,-0.19158,0.00633,0.99367
6.15500,1.34796,-0.06801,-0.48173,0.38916,-0.19131,0.00633,0.99367
6.16000,1.34762,-0.06799,-0.48169,0.38858,-0.19104,0.00633,0.99367
6.16500,1.34728,-0.06797,-0.48165,0.38800,-0.19077,0.00633,0.99367
6.17000,1.34694,-0.06796,-0.48161,0.38743,-0.19050,0.00633,0.99367
6.17500,1.34660,-0.06794,-0.48157,0.38685,-0.19023,0.00633,0.99367
6.18000,1.34626,-0.06792,-0.48154,0.38628,-0.18996,0.00633,0.99367
6.18500,1.34592,-0.06791,-0.48150,0.38570,-0.18969,0.00633,0.99367
6.19000,1.34558,-0.06789,-0.48146,0.38513,-0.18942,0.00633,0.99367
6.19500,1.34524,-0.06787,-0.48142,0.38456,-0.18916,0.00633,0.99367
6.20000,1.34490,-0.06786,-0.48139,0.38398,-0.18889,0.00633,0.99367
6.20500,1.34456,-0.06784,-0.48135,0.38341,-0.18862,0.00633,0.99367
6.21000,1.34422,-0.06782,-0.48131,0.38284,-0.18835,0.00633,0.99367
6.21500,1.34388,-0.06781,-0.48127,0.38227,-0.18809,0.00633,0.99367
6.22000,1.34355,-0.06779,-0.48123,0.38171,-0.18782,0.00633,0.99367
6.22500,1.34321,-0.06777,-0.48119,0.38114,-0.18756,0.00633,0.99367
6.23000,1.34287,-0.06776,-0.48116,0.38057,-0.18729,0.00633,0.99367
6.23500,1.34253,-0.06774,-0.48112,0.38001,-0.18703,0.00633,0.99367
6.24000,1.34219,-0.06772,-0.48108,0.37944,-0.18676,0.00633,0.99367
6.24500,1.34185,-0.06771,-0.48104,0.37888,-0.18650,0.00633,0.99367
6.25000,1.34151,-0.06769,-0.48100,0.37831,-0.18623,0.00633,0.99367
6.25500,1.34117,-0.06767,-0.48096,0.37775,-0.18597,0.00633,0.99367
6.26000,1.34084,-0.06765,-0.48093,0.37719,-0.18570,0.00633,0.99367
6.26500,1.34050,-0.06764,-0.48089,0.37663,-0.18544,0.00633,0.99367
6.27000,1.34016,-0.06762,-0.48085,0.37607,-0.18518,0.00633,0.99367
6.27500,1.33982,-0.06760,-0.48081,0.37551,-0.18492,0.00633,0.99367
6.28000,1.33948,-0.06759,-0.48077,0.37495,-0.18465,0.00633,0.99367
6.28500,1.33915,-0.06757,-0.48073,0.37439,-0.18439,0.00633,0.99367
6.29000,1.33881,-0.06755,-0.48069,0.37384,-0.18413,0.00633,0.99367
6.29500,1.33847,-0.06754,-0.48065,0.37328,-0.18387,0.00633,0.99367
6.30000,1.33813,-0.06752,-0.48062,0.37272,-0.18361,0.00633,0.99367
6.30500,1.33780,-0.06750,-0.48058,0.37217,-0.18335,0.00633,0.99367
6.31000,1.33746,-0.06749,-0.48054,0.37162,-0.18309,0.00633,0.99367
6.31500,1.33712,-0.06747,-0.48050,0.37106,-0.18283,0.00633,0.99367
6.32000,1.33678,-0.06745,-0.48046,0.37051,-0.18257,0.00633,0.99367
6.32500,1.33645,-0.06744,-0.48042,0.36996,-0.18231,0.00633,0.99367
6.33000,1.33611,-0.06742,-0.48038,0.36941,-0.18205,0.00633,0.99367
6.33500,1.33577,-0.06740,-0.48034,0.36886,-0.18179,0.00633,0.99367
6.34000,1.33544,-0.06739,-0.48030,0.36831,-0.18153,0.00633,0.99367
6.34500,1.33510,-0.06737,-0.48026,0.36777,-0.18127,0.00633,0.99367
6.35000,1.33476,-0.06735,-0.48022,0.36722,-0.18102,0.00633,0.99367
6.35500,1.33443,-0.06734,-0.48018,0.36667,-0.18076,0.00633,0.99367
6.36000,1.33409,-0.06732,-0.48014,0.36613,-0.18050,0.00633,0.99367
6.36500,1.33375,-0.06730,-0.48011,0.36558,-0.18025,0.00633,0.99367
6.37000,1.33342,-0.06729,-0.48007,0.36504,-0.17999,0.00633,0.99367
6.37500,1.33308,-0.06727,-0.48003,0.36450,-0.17973,0.00633,0.99367
6.38000,1.33274,-0.06725,-0.47999,0.36395,-0.17948,0.00633,0.99367
6.38500,1.33241,-0.06724,-0.47995,0.36341,-0.17922,0.00633,0.99367
6.39000,1.33207,-0.06722,-0.47991,0.36287,-0.17897,0.00633,0.99367
6.39500,1.33173,-0.06720,-0.47987,0.36233,-0.17871,0.00633,0.99367
6.40000,1.33140,-0.06719,-0.47983,0.36179,-0.17846,0.00633,0.99367
6.40500,1.33106,-0.06717,-0.47979,0.36126,-0.17820,0.00633,0.99367
6.41000,1.33073,-0.06715,-0.47975,0.36072,-0.17795,0.00633,0.99367
6.41500,1.33039,-0.06714,-0.47971,0.36018,-0.17770,0.00633,0.99367
6.42000,1.33006,-0.06712,-0.47967,0.35965,-0.17744,0.00633,0.99367
6.42500,1.32972,-0.06710,-0.47963,0.35911,-0.17719,0.00633,0.99367
6.43000,1.32938,-0.06709,-0.47959,0.35858,-0.17694,0.00633,0.99367
6.43500,1.32905,-0.06707,-0.47955,0.35804,-0.17669,0.00633,0.99367
6.44000,1.32871,-0.06705,-0.47951,0.35751,-0.17644,0.00633,0.99367
6.44500,1.32838,-0.06704,-0.47947,0.35698,-0.17618,0.00633,0.99367
6.45000,1.32804,-0.06702,-0.47943,0.35645,-0.17593,0.00633,0.99367
6.45500,1.32771,-0.06700,-0.47939,0.35592,-0.17568,0.00633,0.99367
6.46000,1.32737,-0.06699,-0.47935,0.35539,-0.17543,0.00633,0.99367
6.46500,1.32704,-0.06697,-0.47931,0.35486,-0.17518,0.00633,0.99367
6.47000,1.32670,-0.06695,-0.47927,0.35433,-0.17493,0.00633,0.99367
6.47500,1.32637,-0.06694,-0.47922,0.35381,-0.17468,0.00633,0.99367
6.48000,1.32604,-0.06692,-0.47918,0.35328,-0.17443,0.00633,0.99367
6.48500,1.32570,-0.06690,-0.47914,0.35275,-0.17418,0.00633,0.99367
6.49000,1.32537,-0.06689,-0.47910,0.35223,-0.17394,0.00633,0.99367
