step,y1,y2,u1,u2
28.05,-0.0624438,-0.0624438,-6.69585,-6.69585
28.06,-0.238282,-0.238282,-6.12773,-6.12773
28.07,-0.413787,-0.413787,-5.55205,-5.55205
28.08,-0.588834,-0.588834,-4.96918,-4.96918
28.09,-0.763298,-0.763298,-4.37951,-4.37951
28.1,-0.937053,-0.937053,-3.78345,-3.78345
28.11,-1.10998,-1.10998,-3.18137,-3.18137
28.12,-1.28194,-1.28194,-2.5737,-2.5737
28.13,-1.45282,-1.45282,-1.96084,-1.96084
28.14,-1.6225,-1.6225,-1.34319,-1.34319
28.15,-1.79085,-1.79085,-0.721189,-0.721189
28.16,-1.95774,-1.95774,-0.0952429,-0.0952429
28.17,-2.12306,-2.12306,0.534219,0.534219
28.18,-2.28669,-2.28669,1.16677,1.16677
28.19,-2.44851,-2.44851,1.80197,1.80197
28.2,-2.60839,-2.60839,2.4394,2.4394
28.21,-2.76623,-2.76623,3.07861,3.07861
28.22,-2.9219,-2.9219,3.71916,3.71916
28.23,-3.07528,-3.07528,4.36062,4.36062
28.24,-3.22628,-3.22628,5.00254,5.00254
28.25,-3.37476,-3.37476,5.64448,5.64448
28.26,-3.52063,-3.52063,6.28599,6.28599
28.27,-3.66377,-3.66377,6.92663,6.92663
28.28,-3.80407,-3.80407,7.56595,7.56595
28.29,-3.94144,-3.94144,8.20351,8.20351
28.3,-4.07576,-4.07576,8.83885,8.83885
28.31,-4.20693,-4.20693,9.47154,9.47154
28.32,-4.33486,-4.33486,10.1011,10.1011
28.33,-4.45944,-4.45944,10.7272,10.7272
28.34,-4.58059,-4.58059,11.3492,11.3492
28.35,-4.6982,-4.6982,11.9669,11.9669
28.36,-4.81219,-4.81219,12.5796,12.5796
28.37,-4.92246,-4.92246,13.1871,13.1871
28.38,-5.02894,-5.02894,13.7889,13.7889
28.39,-5.13153,-5.13153,14.3845,14.3845
28.4,-5.23016,-5.23016,14.9735,14.9735
28.41,-5.32475,-5.32475,15.5555,15.5555
28.42,-5.41522,-5.41522,16.13,16.13
28.43,-5.50149,-5.50149,16.6967,16.6967
28.44,-5.5835,-5.5835,17.2552,17.2552
28.45,-5.66119,-5.66119,17.8051,17.8051
28.46,-5.73447,-5.73447,18.3458,18.3458
28.47,-5.80331,-5.80331,18.8771,18.8771
28.48,-5.86762,-5.86762,19.3986,19.3986
28.49,-5.92737,-5.92737,19.9099,19.9099
28.5,-5.98249,-5.98249,20,20
28.51,-6.03296,-6.03296,20,20
28.52,-6.07877,-6.07877,20,20
28.53,-6.11994,-6.11994,20,20
28.54,-6.15646,-6.15646,20,20
28.55,-6.18836,-6.18836,20,20
28.56,-6.21562,-6.21562,20,20
28.57,-6.23828,-6.23828,20,20
28.58,-6.25634,-6.25634,20,20
28.59,-6.26982,-6.26982,20,20
28.6,-6.27874,-6.27874,20,20
28.61,-6.28311,-6.28311,20,20
28.62,-6.28295,-6.28295,20,20
28.63,-6.2783,-6.2783,20,20
28.64,-6.26917,-6.26917,20,20
28.65,-6.25559,-6.25559,20,20
28.66,-6.23758,-6.23758,20,20
28.67,-6.21519,-6.21519,20,20
28.68,-6.18842,-6.18842,20,20
28.69,-6.15733,-6.15733,20,20
28.7,-6.12194,-6.12194,20,20
28.71,-6.0823,-6.0823,20,20
28.72,-6.03842,-6.03842,20,20
28.73,-5.99036,-5.99036,20,20
28.74,-5.93816,-5.93816,20,20
28.75,-5.88185,-5.88185,20,20
28.76,-5.82148,-5.82148,20,20
28.77,-5.7571,-5.7571,20,20
28.78,-5.68874,-5.68874,20,20
28.79,-5.61646,-5.61646,20,20
28.8,-5.54031,-5.54031,20,20
28.81,-5.46032,-5.46032,20,20
28.82,-5.37657,-5.37657,20,20
28.83,-5.28909,-5.28909,20,20
28.84,-5.19794,-5.19794,20,20
28.85,-5.10318,-5.10318,20,20
28.86,-5.00486,-5.00486,20,20
28.87,-4.90304,-4.90304,20,20
28.88,-4.79778,-4.79778,19.9961,19.9961
28.89,-4.68913,-4.68913,19.9774,19.9774
28.9,-4.57716,-4.57716,19.9439,19.9439
28.91,-4.46193,-4.46193,19.8956,19.8956
28.92,-4.34351,-4.34351,19.8324,19.8324
28.93,-4.22196,-4.22196,19.7544,19.7544
28.94,-4.09736,-4.09736,19.6616,19.6616
28.95,-3.96978,-3.96978,19.5542,19.5542
28.96,-3.8393,-3.8393,19.432,19.432
28.97,-3.706,-3.706,19.2953,19.2953
28.98,-3.56994,-3.56994,19.144,19.144
28.99,-3.43123,-3.43123,18.9784,18.9784
29,-3.28994,-3.28994,18.7984,18.7984
29.01,-3.14615,-3.14615,18.6043,18.6043
29.02,-2.99996,-2.99996,18.396,18.396
29.03,-2.85146,-2.85146,18.1739,18.1739
29.04,-2.70074,-2.70074,17.938,17.938
29.05,-2.54789,-2.54789,17.6884,17.6884
29.06,-2.39301,-2.39301,17.4254,17.4254
29.07,-2.23619,-2.23619,17.1492,17.1492
29.08,-2.07754,-2.07754,16.8599,16.8599
29.09,-1.91716,-1.91716,16.5576,16.5576
29.1,-1.75515,-1.75515,16.2428,16.2428
29.11,-1.5916,-1.5916,15.9154,15.9154
29.12,-1.42664,-1.42664,15.5759,15.5759
29.13,-1.26035,-1.26035,15.2244,15.2244
29.14,-1.09286,-1.09286,14.8611,14.8611
29.15,-0.924269,-0.924269,14.4864,14.4864
29.16,-0.754684,-0.754684,14.1004,14.1004
29.17,-0.584219,-0.584219,13.7035,13.7035
29.18,-0.412983,-0.412983,13.296,13.296
29.19,-0.24109,-0.24109,12.878,12.878
29.2,-0.0686533,-0.0686533,12.45,12.45
29.21,0.104214,0.104214,12.0123,12.0123
29.22,0.277398,0.277398,11.565,11.565
29.23,0.450783,0.450783,11.1087,11.1087
29.24,0.624255,0.624255,10.6435,10.6435
29.25,0.797697,0.797697,10.1698,10.1698
29.26,0.970993,0.970993,9.688,9.688
29.27,1.14403,1.14403,9.19839,9.19839
29.28,1.31669,1.31669,8.70135,8.70135
29.29,1.48885,1.48885,8.19721,8.19721
29.3,1.6604,1.6604,7.68635,7.68635
29.31,1.83123,1.83123,7.16914,7.16914
29.32,2.00122,2.00122,6.64595,6.64595
29.33,2.17025,2.17025,6.11715,6.11715
29.34,2.3382,2.3382,5.58314,5.58314
29.35,2.50497,2.50497,5.04429,5.04429
29.36,2.67044,2.67044,4.50099,4.50099
29.37,2.8345,2.8345,3.95366,3.95366
29.38,2.99702,2.99702,3.40267,3.40267
29.39,3.15791,3.15791,2.84844,2.84844
29.4,3.31704,3.31704,2.29136,2.29136
29.41,3.47432,3.47432,1.73186,1.73186
29.42,3.62962,3.62962,1.17032,1.17032
29.43,3.78285,3.78285,0.607177,0.607177
29.44,3.93389,3.93389,0.0428314,0.0428314
29.45,4.08264,4.08264,-0.522298,-0.522298
29.46,4.229,4.229,-1.08779,-1.08779
29.47,4.37286,4.37286,-1.65324,-1.65324
29.48,4.51412,4.51412,-2.21822,-2.21822
29.49,4.65268,4.65268,-2.78232,-2.78232
29.5,4.78845,4.78845,-3.3451,-3.3451
29.51,4.92132,4.92132,-3.90617,-3.90617
29.52,5.0512,5.0512,-4.4651,-4.4651
29.53,5.178,5.178,-5.02146,-5.02146
29.54,5.30164,5.30164,-5.57486,-5.57486
29.55,5.42201,5.42201,-6.12487,-6.12487
29.56,5.53903,5.53903,-6.67107,-6.67107
29.57,5.65262,5.65262,-7.21307,-7.21307
29.58,5.7627,5.7627,-7.75044,-7.75044
29.59,5.86918,5.86918,-8.28279,-8.28279
29.6,5.97199,5.97199,-8.80971,-8.80971
29.61,6.07105,6.07105,-9.33081,-9.33081
29.62,6.1663,6.1663,-9.84567,-9.84567
29.63,6.25765,6.25765,-10.3539,-10.3539
29.64,6.34504,6.34504,-10.8552,-10.8552
29.65,6.4284,6.4284,-11.349,-11.349
29.66,6.50768,6.50768,-11.8351,-11.8351
29.67,6.5828,6.5828,-12.313,-12.313
29.68,6.65373,6.65373,-12.7824,-12.7824
29.69,6.72039,6.72039,-13.243,-13.243
29.7,6.78274,6.78274,-13.6943,-13.6943
29.71,6.84073,6.84073,-14.1359,-14.1359
29.72,6.89431,6.89431,-14.5677,-14.5677
29.73,6.94345,6.94345,-14.9892,-14.9892
29.74,6.98809,6.98809,-15.4,-15.4
29.75,7.02821,7.02821,-15.7999,-15.7999
29.76,7.06377,7.06377,-16.1886,-16.1886
29.77,7.09473,7.09473,-16.5657,-16.5657
29.78,7.12108,7.12108,-16.9309,-16.9309
29.79,7.14279,7.14279,-17.2839,-17.2839
29.8,7.15983,7.15983,-17.6244,-17.6244
29.81,7.17218,7.17218,-17.9522,-17.9522
29.82,7.17984,7.17984,-18.267,-18.267
29.83,7.18279,7.18279,-18.5685,-18.5685
29.84,7.18103,7.18103,-18.8564,-18.8564
29.85,7.17454,7.17454,-19.1306,-19.1306
29.86,7.16332,7.16332,-19.3907,-19.3907
29.87,7.14738,7.14738,-19.6366,-19.6366
29.88,7.12673,7.12673,-19.8681,-19.8681
29.89,7.10136,7.10136,-20,-20
29.9,7.0713,7.0713,-20,-20
29.91,7.03657,7.03657,-20,-20
29.92,6.99721,6.99721,-20,-20
29.93,6.95326,6.95326,-20,-20
29.94,6.90476,6.90476,-20,-20
29.95,6.85175,6.85175,-20,-20
29.96,6.79428,6.79428,-20,-20
29.97,6.73239,6.73239,-20,-20
29.98,6.66613,6.66613,-20,-20
29.99,6.59554,6.59554,-20,-20
